0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:47:39 +0530] "GET /ORS_Project4/ctl/CourseCtl HTTP/1.1" 200 4570
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:47:51 +0530] "POST /ORS_Project4/ctl/CourseCtl HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:47:52 +0530] "GET /ORS_Project4/ctl/CourseListCtl HTTP/1.1" 200 9651
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:47:56 +0530] "GET /ORS_Project4/ctl/CourseCtl?id=10 HTTP/1.1" 200 4651
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:00 +0530] "POST /ORS_Project4/ctl/CourseCtl HTTP/1.1" 200 4683
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:02 +0530] "GET /ORS_Project4/ctl/CourseListCtl HTTP/1.1" 200 9649
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:20 +0530] "POST /ORS_Project4/ctl/CourseListCtl HTTP/1.1" 200 5879
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:21 +0530] "POST /ORS_Project4/ctl/CourseListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:21 +0530] "GET /ORS_Project4/ctl/CourseListCtl HTTP/1.1" 200 9649
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:23 +0530] "POST /ORS_Project4/ctl/CourseListCtl HTTP/1.1" 200 5900
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:24 +0530] "POST /ORS_Project4/ctl/CourseListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:24 +0530] "GET /ORS_Project4/ctl/CourseListCtl HTTP/1.1" 200 9649
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:29 +0530] "POST /ORS_Project4/ctl/CourseListCtl HTTP/1.1" 200 9684
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:32 +0530] "GET /ORS_Project4/ctl/SubjectCtl HTTP/1.1" 200 4718
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:41 +0530] "POST /ORS_Project4/ctl/SubjectCtl HTTP/1.1" 200 4839
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:43 +0530] "GET /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 11835
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:45 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 11908
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:47 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 11818
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:49 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 7217
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:53 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:53 +0530] "GET /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 11835
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:57 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 7233
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:59 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:48:59 +0530] "GET /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 11835
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:02 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 3258
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:03 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:03 +0530] "GET /ORS_Project4/WelcomeCtl HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:05 +0530] "GET /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 11835
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:36 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 7235
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:37 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:37 +0530] "GET /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 11835
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:39 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 11908
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:40 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 11818
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:41 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 7217
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:42 +0530] "GET /ORS_Project4/ctl/SubjectCtl?id=35 HTTP/1.1" 200 4779
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:46 +0530] "POST /ORS_Project4/ctl/SubjectCtl HTTP/1.1" 200 4817
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:48 +0530] "GET /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 11835
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:49 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 11908
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:51 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 11818
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:52 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 7219
0:0:0:0:0:0:0:1 - - [06/Aug/2025:11:49:55 +0530] "POST /ORS_Project4/ctl/SubjectListCtl HTTP/1.1" 200 11863
